electronic data processing,entity,physical_entity,process,processing,data_processing,automatic_data_processing,electronic_data_processing
high tech,entity,abstraction,psychological_feature,event,act,activity,use,application,technology,high_technology
high tech,entity,abstraction,psychological_feature,event,act,activity,occupation,profession,technology,high_technology
ice cream,entity,physical_entity,matter,substance,food,nutriment,course,dessert,frozen_dessert,ice_cream
Instagram,ORG
insurance,entity,abstraction,relation,possession,assets,security,insurance
junk food,entity,physical_entity,matter,solid,food,junk_food
junk mail,entity,abstraction,communication,message,mail,third-class_mail,junk_mail
lemon tea,entity,physical_entity,matter,substance,food,beverage,tea
lemon tea,entity,physical_entity,matter,substance,fluid,liquid,beverage,tea
lemon tea,entity,abstraction,relation,part,substance,fluid,liquid,beverage,tea
machinery,entity,physical_entity,object,whole,artifact,instrumentality,device,machine,machinery
marketing,entity,abstraction,psychological_feature,event,act,group_action,transaction,commerce,selling
marketing,entity,abstraction,psychological_feature,event,group_action,transaction,commerce,selling
Microsoft,ORG
olive oil,entity,physical_entity,thing,unit,molecule,macromolecule,lipid,fat,edible_fat,vegetable_oil,olive_oil
olive oil,entity,physical_entity,matter,substance,material,chemical,compound,organic_compound,macromolecule,lipid,fat,edible_fat,vegetable_oil,olive_oil
olive oil,entity,abstraction,relation,part,substance,material,chemical,compound,organic_compound,macromolecule,lipid,fat,edible_fat,vegetable_oil,olive_oil
paperwork,entity,abstraction,psychological_feature,event,act,activity,work,paperwork
patronage,entity,abstraction,psychological_feature,event,act,activity,aid,support,blessing,backing
potential,entity,abstraction,attribute,state,being,possibility,potential
radiation,entity,physical_entity,process,phenomenon,natural_phenomenon,physical_phenomenon,energy,radiation
rice wine,entity,physical_entity,matter,substance,food,beverage,alcohol,wine
rice wine,entity,physical_entity,matter,substance,fluid,liquid,beverage,alcohol,wine
rice wine,entity,abstraction,relation,part,substance,fluid,liquid,beverage,alcohol,wine
rice wine,entity,physical_entity,causal_agent,agent,drug,drug_of_abuse,alcohol,wine
rice wine,entity,physical_entity,matter,substance,agent,drug,drug_of_abuse,alcohol,wine
rye bread,entity,physical_entity,matter,solid,food,baked_goods,bread,rye_bread
rye bread,entity,physical_entity,matter,substance,food,foodstuff,starches,bread,rye_bread
San Diego,entity,physical_entity,object,location,region,district,administrative_district,municipality,city,san_diego
San Diego,entity,physical_entity,object,location,region,geographical_area,urban_area,municipality,city,san_diego
San Diego,entity,physical_entity,object,location,point,geographic_point,port,port_of_entry,san_diego
sea power,entity,abstraction,attribute,quality,ability,capability,military_capability,sea_power
something,No tag avaliable
soy sauce,entity,physical_entity,matter,substance,food,foodstuff,ingredient,flavorer,condiment,soy_sauce
Starbucks,ORG
sweetness,entity,abstraction,psychological_feature,cognition,process,basic_cognitive_process,perception,sensation,taste,sweet
aerobics,entity,abstraction,psychological_feature,event,act,activity,work,labor,effort,exercise,cardiopulmonary_exercise,aerobics
all talk,entity,abstraction,communication,auditory_communication,speech,conversation,talk
bad debt,entity,abstraction,relation,possession,liabilities,debt,bad_debt
bad luck,entity,abstraction,attribute,state,condition,fortune,misfortune
baseball,entity,abstraction,psychological_feature,event,act,activity,game,athletic_game,outdoor_game,field_game,ball_game,baseball
baseball,entity,abstraction,psychological_feature,event,act,activity,diversion,sport,athletic_game,outdoor_game,field_game,ball_game,baseball
capacity,entity,abstraction,attribute,quality,ability,capability,capacity
cilantro,entity,physical_entity,object,whole,living_thing,organism,plant,vascular_plant,herb,coriander
clothing,entity,physical_entity,object,whole,artifact,commodity,consumer_goods,clothing
clothing,entity,physical_entity,object,whole,artifact,covering,clothing
diabetes,entity,abstraction,attribute,state,condition,physical_condition,pathological_state,ill_health,illness,disease,genetic_disease,polygenic_disorder,diabetes
diarrhea,entity,abstraction,psychological_feature,cognition,information,evidence,symptom,diarrhea
disorder,entity,abstraction,attribute,state,condition,physical_condition,disorder
downtown,entity,physical_entity,object,location,region,district,city_district,business_district
Facebook,NERs that don't have defined tags
findings,entity,abstraction,group,collection,findings
football,entity,abstraction,psychological_feature,event,act,activity,diversion,sport,contact_sport,football
football,entity,abstraction,psychological_feature,event,act,activity,game,athletic_game,outdoor_game,field_game,football
football,entity,abstraction,psychological_feature,event,act,activity,diversion,sport,athletic_game,outdoor_game,field_game,football
Glossika,PERSON
homework,entity,abstraction,psychological_feature,event,act,activity,work,undertaking,assignment,school_assignment,homework
hydrogen,entity,physical_entity,matter,substance,chemical_element,hydrogen
hydrogen,entity,abstraction,relation,part,substance,chemical_element,hydrogen
hydrogen,entity,physical_entity,matter,fluid,gas,hydrogen
ill will,entity,abstraction,attribute,state,feeling,emotion,hate,hostility
insomnia,entity,abstraction,attribute,state,condition,physical_condition,disorder,sleep_disorder,insomnia
kindness,entity,abstraction,attribute,quality,morality,good,kindness
know-how,entity,abstraction,psychological_feature,cognition,ability,know-how
leg room,entity,physical_entity,object,whole,artifact,structure,area,room
medicine,entity,abstraction,psychological_feature,cognition,content,knowledge_domain,discipline,science,natural_science,life_science,medical_science,medicine
nonsense,entity,abstraction,communication,message,nonsense
ointment,entity,physical_entity,causal_agent,agent,drug,medicine,remedy,ointment
ointment,entity,physical_entity,matter,substance,agent,drug,medicine,remedy,ointment
open air,entity,physical_entity,object,location,region,outside,outdoors
oral sex,entity,physical_entity,process,organic_process,bodily_process,sexual_activity,perversion,oral_sex
patience,entity,abstraction,attribute,trait,nature,disposition,good_nature,patience
pleasure,entity,abstraction,attribute,state,feeling,pleasure
pressure,entity,physical_entity,process,phenomenon,natural_phenomenon,physical_phenomenon,pressure
red meat,entity,physical_entity,matter,solid,food,meat,red_meat
red tape,entity,abstraction,psychological_feature,event,act,group_action,due_process,proceeding,procedure,bureaucratic_procedure
red tape,entity,abstraction,psychological_feature,event,group_action,due_process,proceeding,procedure,bureaucratic_procedure
red wine,entity,physical_entity,matter,substance,food,beverage,alcohol,wine,red_wine
red wine,entity,physical_entity,matter,substance,fluid,liquid,beverage,alcohol,wine,red_wine
red wine,entity,abstraction,relation,part,substance,fluid,liquid,beverage,alcohol,wine,red_wine
red wine,entity,physical_entity,causal_agent,agent,drug,drug_of_abuse,alcohol,wine,red_wine
red wine,entity,physical_entity,matter,substance,agent,drug,drug_of_abuse,alcohol,wine,red_wine
religion,entity,abstraction,psychological_feature,cognition,content,belief,religion
religion,entity,abstraction,attribute,quality,morality,good,virtue,cardinal_virtue,theological_virtue,religion
security,entity,abstraction,attribute,state,condition,safety,security
skincare,entity,abstraction,psychological_feature,event,act,activity,work,care,skin_care
Snapchat,NERs that don't have defined tags
software,entity,abstraction,communication,written_communication,writing,coding_system,code,software
soy milk,entity,physical_entity,matter,substance,food,beverage,milk
soy milk,entity,physical_entity,matter,substance,fluid,liquid,beverage,milk
soy milk,entity,abstraction,relation,part,substance,fluid,liquid,beverage,milk
soy milk,entity,physical_entity,matter,substance,food,foodstuff,dairy_product,milk
speeding,entity,abstraction,psychological_feature,event,act,action,change,motion,speed
sunblock,entity,physical_entity,object,whole,artifact,instrumentality,toiletry,cream,sunscreen
sunshine,entity,physical_entity,process,phenomenon,natural_phenomenon,physical_phenomenon,energy,radiation,electromagnetic_radiation,actinic_radiation,light,sunlight
swelling,entity,abstraction,attribute,state,enlargement,swelling
swelling,entity,abstraction,psychological_feature,cognition,information,evidence,symptom,swelling
tax code,entity,abstraction,communication,written_communication,code
toiletry,entity,physical_entity,object,whole,artifact,instrumentality,toiletry
universe,entity,physical_entity,object,whole,natural_object,universe
whatever,any
Whatsapp,NERs that don't have defined tags
alcohol,entity,physical_entity,matter,substance,food,beverage,alcohol
alcohol,entity,physical_entity,matter,substance,fluid,liquid,beverage,alcohol
alcohol,entity,abstraction,relation,part,substance,fluid,liquid,beverage,alcohol
alcohol,entity,physical_entity,causal_agent,agent,drug,drug_of_abuse,alcohol
alcohol,entity,physical_entity,matter,substance,agent,drug,drug_of_abuse,alcohol
aspirin,entity,physical_entity,causal_agent,agent,drug,medicine,analgesic,aspirin
aspirin,entity,physical_entity,matter,substance,agent,drug,medicine,analgesic,aspirin
aspirin,entity,physical_entity,causal_agent,agent,drug,medicine,anti-inflammatory,nonsteroidal_anti-inflammatory,salicylate,aspirin
aspirin,entity,physical_entity,matter,substance,agent,drug,medicine,anti-inflammatory,nonsteroidal_anti-inflammatory,salicylate,aspirin
aspirin,entity,physical_entity,matter,substance,material,chemical,compound,salt,salicylate,aspirin
aspirin,entity,abstraction,relation,part,substance,material,chemical,compound,salt,salicylate,aspirin
baggage,entity,physical_entity,object,whole,artifact,instrumentality,container,case,baggage
chicken,entity,physical_entity,matter,solid,food,meat,bird,poultry,chicken
cooking,entity,abstraction,psychological_feature,event,act,action,change,change_of_state,cooking
cuisine,entity,abstraction,psychological_feature,event,act,action,change,change_of_state,cooking,cuisine
dim sum,entity,abstraction,psychological_feature,event,act,action,change,change_of_state,cooking,cuisine,dim_sum
Dropbox,PRODUCT
English,entity,abstraction,communication,language,natural_language,indo-european,germanic,west_germanic,english
fashion,entity,abstraction,attribute,property,manner
fatigue,entity,abstraction,attribute,state,temporary_state,fatigue
finance,entity,abstraction,psychological_feature,event,act,group_action,transaction,commerce,commercial_enterprise,finance
finance,entity,abstraction,psychological_feature,event,group_action,transaction,commerce,commercial_enterprise,finance
freedom,entity,abstraction,attribute,state,freedom
funding,entity,abstraction,relation,possession,assets,resource,support
garbage,entity,physical_entity,matter,substance,material,waste,garbage
garbage,entity,abstraction,relation,part,substance,material,waste,garbage
history,entity,abstraction,attribute,time,past,history
housing,entity,physical_entity,object,whole,artifact,structure,housing
hygiene,entity,abstraction,attribute,state,condition,sanitary_condition,sanitariness,hygiene
jewelry,entity,physical_entity,object,whole,artifact,decoration,adornment,jewelry
lactose,entity,physical_entity,thing,unit,molecule,macromolecule,carbohydrate,oligosaccharide,disaccharide,lactose
lactose,entity,physical_entity,matter,substance,material,chemical,compound,organic_compound,macromolecule,carbohydrate,oligosaccharide,disaccharide,lactose
lactose,entity,abstraction,relation,part,substance,material,chemical,compound,organic_compound,macromolecule,carbohydrate,oligosaccharide,disaccharide,lactose
laundry,entity,physical_entity,object,whole,artifact,commodity,consumer_goods,clothing,garment,laundry
laundry,entity,physical_entity,object,whole,artifact,covering,clothing,garment,laundry
laundry,entity,physical_entity,object,whole,artifact,commodity,drygoods,white_goods,laundry
luggage,entity,physical_entity,object,whole,artifact,instrumentality,container,case,baggage
make-up,entity,abstraction,psychological_feature,event,makeup
mileage,entity,abstraction,relation,position,placement,spacing,distance,mileage
Panadol,entity,physical_entity,causal_agent,agent,drug,medicine,analgesic,acetaminophen
Panadol,entity,physical_entity,matter,substance,agent,drug,medicine,analgesic,acetaminophen
plastic,entity,physical_entity,matter,solid,plastic
purpose,entity,abstraction,psychological_feature,cognition,content,goal,purpose
reading,entity,abstraction,psychological_feature,cognition,process,higher_cognitive_process,linguistic_process,reading
reality,entity,abstraction,psychological_feature,cognition,content,experience,world
Samsung,ORG
science,entity,abstraction,psychological_feature,cognition,content,knowledge_domain,discipline,science
seafood,entity,physical_entity,matter,solid,food,seafood
silence,entity,abstraction,attribute,state,condition,silence
singing,entity,abstraction,psychological_feature,event,act,activity,diversion,entertainment,show,presentation,performance,musical_performance,singing
singing,entity,abstraction,psychological_feature,cognition,content,knowledge_domain,discipline,humanistic_discipline,performing_arts,musical_performance,singing
singing,entity,abstraction,psychological_feature,event,act,activity,music,vocal_music,singing
surgery,entity,abstraction,psychological_feature,cognition,content,knowledge_domain,discipline,science,natural_science,life_science,medical_science,surgery
tai chi,entity,abstraction,psychological_feature,event,act,activity,protection,self-defense,martial_art,t'ai_chi
tetanus,entity,abstraction,attribute,state,condition,physical_condition,pathological_state,ill_health,infection,tetanus
theater,entity,physical_entity,object,whole,artifact,structure,building,theater
theatre,entity,physical_entity,object,whole,artifact,structure,building,theater
tobacco,entity,physical_entity,causal_agent,agent,drug,drug_of_abuse,tobacco
tobacco,entity,physical_entity,matter,substance,agent,drug,drug_of_abuse,tobacco
tobacco,entity,physical_entity,matter,substance,material,plant_material,plant_product,tobacco
tobacco,entity,abstraction,relation,part,substance,material,plant_material,plant_product,tobacco
tourism,entity,abstraction,psychological_feature,event,act,group_action,transaction,commerce,commercial_enterprise,tourism
tourism,entity,abstraction,psychological_feature,event,group_action,transaction,commerce,commercial_enterprise,tourism
traffic,entity,abstraction,group,collection,traffic
Tylenol,entity,physical_entity,causal_agent,agent,drug,medicine,analgesic,acetaminophen
Tylenol,entity,physical_entity,matter,substance,agent,drug,medicine,analgesic,acetaminophen
weather,entity,physical_entity,process,phenomenon,natural_phenomenon,physical_phenomenon,atmospheric_phenomenon,weather
advice,entity,abstraction,communication,message,proposal,advice
asthma,entity,abstraction,attribute,state,condition,physical_condition,pathological_state,ill_health,illness,disease,respiratory_disease,asthma
boxing,entity,abstraction,psychological_feature,event,act,activity,diversion,sport,contact_sport,boxing
butter,entity,physical_entity,matter,substance,food,foodstuff,dairy_product,butter
butter,entity,physical_entity,matter,solid,food,butter
carbon,entity,physical_entity,matter,substance,chemical_element,carbon
carbon,entity,abstraction,relation,part,substance,chemical_element,carbon
cheese,entity,physical_entity,matter,substance,food,foodstuff,dairy_product,cheese
cheese,entity,physical_entity,matter,solid,food,cheese
cinema,entity,physical_entity,object,whole,artifact,instrumentality,medium,film
coffee,entity,physical_entity,matter,substance,food,beverage,coffee
coffee,entity,physical_entity,matter,substance,fluid,liquid,beverage,coffee
coffee,entity,abstraction,relation,part,substance,fluid,liquid,beverage,coffee
detail,entity,abstraction,psychological_feature,cognition,information,fact,detail
e-mail,entity,abstraction,psychological_feature,event,act,communication,transmission,electronic_communication,electronic_mail
ground,entity,physical_entity,object,land
health,entity,abstraction,attribute,state,condition,fortune,good_fortune,prosperity,wellbeing,health
heaven,entity,physical_entity,object,location,region,eden
height,entity,abstraction,attribute,property,magnitude,dimension,height
horror,entity,abstraction,attribute,state,feeling,emotion,fear,horror
hunger,entity,abstraction,attribute,state,condition,physical_condition,drive,hunger
labour,entity,abstraction,group,people,class,labor
liquor,entity,physical_entity,matter,substance,food,beverage,alcohol,liquor
liquor,entity,physical_entity,matter,substance,fluid,liquid,beverage,alcohol,liquor
liquor,entity,abstraction,relation,part,substance,fluid,liquid,beverage,alcohol,liquor
liquor,entity,physical_entity,causal_agent,agent,drug,drug_of_abuse,alcohol,liquor
liquor,entity,physical_entity,matter,substance,agent,drug,drug_of_abuse,alcohol,liquor
nature,entity,abstraction,attribute,quality,nature
nausea,entity,abstraction,psychological_feature,cognition,information,evidence,symptom,nausea
octane,entity,physical_entity,matter,substance,material,chemical,compound,organic_compound,hydrocarbon,octane
octane,entity,abstraction,relation,part,substance,material,chemical,compound,organic_compound,hydrocarbon,octane
pollen,entity,physical_entity,object,whole,natural_object,plant_part,plant_organ,reproductive_structure,agamete,spore,pollen
prison,entity,physical_entity,object,whole,artifact,structure,establishment,institution,penal_institution,correctional_institution,prison
relief,entity,abstraction,attribute,state,feeling,pleasure,comfort,relief
safety,entity,abstraction,attribute,state,condition,safety
shrimp,entity,physical_entity,causal_agent,person,small_person,runt
shrimp,entity,physical_entity,object,whole,living_thing,organism,person,small_person,runt
silver,entity,physical_entity,matter,substance,material,conductor,silver
silver,entity,abstraction,relation,part,substance,material,conductor,silver
silver,entity,physical_entity,matter,substance,chemical_element,metallic_element,noble_metal,silver
silver,entity,abstraction,relation,part,substance,chemical_element,metallic_element,noble_metal,silver
speech,entity,abstraction,psychological_feature,event,act,speech_act,address
tennis,entity,abstraction,psychological_feature,event,act,activity,game,athletic_game,court_game,tennis
tennis,entity,abstraction,psychological_feature,event,act,activity,diversion,sport,athletic_game,court_game,tennis
wealth,entity,abstraction,attribute,state,condition,financial_condition,wealth
weight,entity,abstraction,attribute,property,physical_property,weight
blood,entity,physical_entity,matter,substance,body_substance,liquid_body_substance,blood
blood,entity,abstraction,relation,part,substance,body_substance,liquid_body_substance,blood
bread,entity,physical_entity,matter,solid,food,baked_goods,bread
bread,entity,physical_entity,matter,substance,food,foodstuff,starches,bread
candy,entity,physical_entity,matter,substance,food,nutriment,dainty,sweet,candy
chess,entity,physical_entity,object,whole,living_thing,organism,plant,vascular_plant,herb,gramineous_plant,grass,brome,chess
crime,entity,abstraction,psychological_feature,event,act,activity,wrongdoing,transgression,crime
dairy,entity,physical_entity,object,location,point,geographic_point,workplace,farm,dairy
email,entity,abstraction,psychological_feature,event,act,communication,transmission,electronic_communication,electronic_mail
flour,entity,physical_entity,matter,substance,food,foodstuff,flour
fruit,entity,physical_entity,object,whole,natural_object,plant_part,plant_organ,reproductive_structure,fruit
glass,entity,physical_entity,matter,solid,glass
gravy,entity,physical_entity,matter,substance,food,foodstuff,ingredient,flavorer,condiment,sauce,gravy
juice,entity,physical_entity,matter,substance,food,foodstuff,juice
labor,entity,abstraction,group,people,class,labor
maths,entity,abstraction,psychological_feature,cognition,content,knowledge_domain,discipline,science,mathematics
media,entity,physical_entity,object,whole,artifact,instrumentality,medium
money,entity,abstraction,measure,system_of_measurement,standard,medium_of_exchange,money
music,entity,abstraction,communication,auditory_communication,music
Obama,PERSON
paper,entity,physical_entity,matter,substance,material,paper
paper,entity,abstraction,relation,part,substance,material,paper
pasta,entity,physical_entity,matter,substance,food,nutriment,dish,pasta
Putin,entity,physical_entity,causal_agent,person,leader,politician,statesman,putin
Putin,entity,physical_entity,object,whole,living_thing,organism,person,leader,politician,statesman,putin
space,entity,abstraction,attribute,space
spite,entity,abstraction,attribute,state,feeling,emotion,hate,malevolence,malice
sport,entity,abstraction,psychological_feature,event,act,activity,diversion,sport
sugar,entity,physical_entity,matter,substance,food,foodstuff,ingredient,flavorer,sweetening,sugar
trash,entity,physical_entity,matter,substance,material,waste,rubbish
trash,entity,abstraction,relation,part,substance,material,waste,rubbish
Trump,entity,physical_entity,matter,substance,material,paper,card,playing_card,trump
Trump,entity,abstraction,relation,part,substance,material,paper,card,playing_card,trump
urine,entity,physical_entity,matter,substance,material,waste,body_waste,urine
urine,entity,abstraction,relation,part,substance,material,waste,body_waste,urine
vomit,entity,physical_entity,matter,substance,material,waste,body_waste,vomit
vomit,entity,abstraction,relation,part,substance,material,waste,body_waste,vomit
water,entity,physical_entity,matter,substance,material,chemical,compound,binary_compound,water
water,entity,abstraction,relation,part,substance,material,chemical,compound,binary_compound,water
water,entity,physical_entity,matter,fluid,liquid,water
worth,entity,abstraction,measure,indefinite_quantity,worth
arts,entity,abstraction,psychological_feature,cognition,content,knowledge_domain,discipline,humanistic_discipline
baht,entity,abstraction,measure,definite_quantity,unit_of_measurement,monetary_unit,thai_monetary_unit,baht
beef,entity,physical_entity,object,whole,living_thing,organism,animal,chordate,vertebrate,mammal,placental,ungulate,even-toed_ungulate,ruminant,bovid,bovine,cattle,beef
cake,entity,physical_entity,object,whole,artifact,block,cake
care,entity,abstraction,psychological_feature,event,act,activity,work,care
cash,entity,abstraction,measure,system_of_measurement,standard,medium_of_exchange,currency,cash
fear,entity,abstraction,attribute,state,feeling,emotion,fear
film,entity,physical_entity,object,whole,artifact,creation,product,movie
film,entity,abstraction,psychological_feature,event,social_event,show,movie
fire,entity,abstraction,psychological_feature,event,happening,fire
fish,entity,physical_entity,object,whole,living_thing,organism,animal,chordate,vertebrate,aquatic_vertebrate,fish
food,entity,physical_entity,matter,substance,food
golf,entity,abstraction,psychological_feature,event,act,activity,game,athletic_game,outdoor_game,golf
golf,entity,abstraction,psychological_feature,event,act,activity,diversion,sport,athletic_game,outdoor_game,golf
hail,entity,physical_entity,process,phenomenon,natural_phenomenon,physical_phenomenon,atmospheric_phenomenon,weather,precipitation,hail
hair,entity,physical_entity,object,whole,natural_object,covering,body_covering,hair
heat,entity,physical_entity,process,phenomenon,natural_phenomenon,physical_phenomenon,energy,heat
jazz,entity,abstraction,communication,auditory_communication,speech,conversation,talk,wind
junk,entity,physical_entity,matter,substance,material,waste,rubbish,debris
junk,entity,abstraction,relation,part,substance,material,waste,rubbish,debris
life,entity,abstraction,attribute,state,being,life
luck,entity,abstraction,attribute,state,condition,fortune
mail,entity,abstraction,communication,message,mail
Mars,entity,physical_entity,object,whole,natural_object,celestial_body,planet,superior_planet,mars
Mars,entity,physical_entity,object,whole,natural_object,celestial_body,planet,terrestrial_planet,mars
math,entity,abstraction,psychological_feature,cognition,content,knowledge_domain,discipline,science,mathematics
meat,entity,physical_entity,matter,solid,food,meat
milk,entity,physical_entity,matter,substance,food,beverage,milk
milk,entity,physical_entity,matter,substance,fluid,liquid,beverage,milk
milk,entity,abstraction,relation,part,substance,fluid,liquid,beverage,milk
milk,entity,physical_entity,matter,substance,food,foodstuff,dairy_product,milk
nursery school teacher,entity,physical_entity,causal_agent,person,adult,professional,educator,teacher
nursery school teacher,entity,physical_entity,object,whole,living_thing,organism,person,adult,professional,educator,teacher
laboratory technician,entity,physical_entity,causal_agent,person,worker,skilled_worker,technician
laboratory technician,entity,physical_entity,object,whole,living_thing,organism,person,worker,skilled_worker,technician
management consultant,entity,physical_entity,causal_agent,person,expert,authority,adviser,management_consultant
management consultant,entity,physical_entity,object,whole,living_thing,organism,person,expert,authority,adviser,management_consultant
very important person,entity,physical_entity,causal_agent,person,adult,important_person,very_important_person
very important person,entity,physical_entity,object,whole,living_thing,organism,person,adult,important_person,very_important_person
front seat passenger,entity,physical_entity,causal_agent,person,traveler,passenger
front seat passenger,entity,physical_entity,object,whole,living_thing,organism,person,traveler,passenger
master of ceremonies,entity,physical_entity,causal_agent,person,entertainer,master_of_ceremonies
master of ceremonies,entity,physical_entity,object,whole,living_thing,organism,person,entertainer,master_of_ceremonies
male chauvinist pig,entity,physical_entity,object,whole,artifact,instrumentality,container,mold,pig_bed
blue-collar worker,entity,physical_entity,causal_agent,person,worker
blue-collar worker,entity,physical_entity,object,whole,living_thing,organism,person,worker
board of directors,entity,abstraction,group,social_group,organization,unit,administrative_unit,committee,board,directorate
marriage counselor,entity,physical_entity,causal_agent,person,expert,authority,adviser,counselor
marriage counselor,entity,physical_entity,object,whole,living_thing,organism,person,expert,authority,adviser,counselor
research assistant,entity,physical_entity,causal_agent,person,worker,assistant
research assistant,entity,physical_entity,object,whole,living_thing,organism,person,worker,assistant
subsistence farmer,entity,physical_entity,causal_agent,person,creator,farmer
subsistence farmer,entity,physical_entity,object,whole,living_thing,organism,person,creator,farmer
teaching assistant,entity,physical_entity,causal_agent,person,worker,assistant
teaching assistant,entity,physical_entity,object,whole,living_thing,organism,person,worker,assistant
fellow countryman,entity,physical_entity,causal_agent,person,national,compatriot,countryman
fellow countryman,entity,physical_entity,object,whole,living_thing,organism,person,national,compatriot,countryman
foreign secretary,entity,physical_entity,causal_agent,person,leader,head,secretary
foreign secretary,entity,physical_entity,object,whole,living_thing,organism,person,leader,head,secretary
managing director,entity,physical_entity,causal_agent,person,leader,head,administrator,director
managing director,entity,physical_entity,object,whole,living_thing,organism,person,leader,head,administrator,director
natural scientist,entity,physical_entity,causal_agent,person,scientist,biologist,naturalist
natural scientist,entity,physical_entity,object,whole,living_thing,organism,person,scientist,biologist,naturalist
probation officer,entity,physical_entity,causal_agent,person,owner,holder,officeholder,probation_officer
probation officer,entity,physical_entity,object,whole,living_thing,organism,person,owner,holder,officeholder,probation_officer
probation officer,entity,physical_entity,causal_agent,person,worker,skilled_worker,official,officeholder,probation_officer
probation officer,entity,physical_entity,object,whole,living_thing,organism,person,worker,skilled_worker,official,officeholder,probation_officer
public prosecutor,entity,physical_entity,causal_agent,person,adult,professional,lawyer,prosecutor
public prosecutor,entity,physical_entity,object,whole,living_thing,organism,person,adult,professional,lawyer,prosecutor
public prosecutor,entity,physical_entity,causal_agent,person,worker,skilled_worker,official,prosecutor
public prosecutor,entity,physical_entity,object,whole,living_thing,organism,person,worker,skilled_worker,official,prosecutor
sports journalist,entity,physical_entity,causal_agent,person,communicator,writer,journalist
sports journalist,entity,physical_entity,object,whole,living_thing,organism,person,communicator,writer,journalist
forwarding agent,entity,physical_entity,causal_agent,person,communicator,negotiator,representative,agent
forwarding agent,entity,physical_entity,object,whole,living_thing,organism,person,communicator,negotiator,representative,agent
speech therapist,entity,physical_entity,causal_agent,person,expert,therapist,speech_therapist
speech therapist,entity,physical_entity,object,whole,living_thing,organism,person,expert,therapist,speech_therapist
surrogate mother,entity,physical_entity,causal_agent,person,relative,ancestor,progenitor,genitor,parent,mother,surrogate_mother
surrogate mother,entity,physical_entity,object,whole,living_thing,organism,person,relative,ancestor,progenitor,genitor,parent,mother,surrogate_mother
teenage daughter,entity,physical_entity,causal_agent,person,relative,offspring,child,female_offspring,daughter
teenage daughter,entity,physical_entity,object,whole,living_thing,organism,person,relative,offspring,child,female_offspring,daughter
teenage daughter,entity,physical_entity,causal_agent,person,female,female_offspring,daughter
teenage daughter,entity,physical_entity,object,whole,living_thing,organism,person,female,female_offspring,daughter
ticket collector,entity,physical_entity,causal_agent,person,preserver,defender,guard,doorkeeper,ticket_collector
ticket collector,entity,physical_entity,object,whole,living_thing,organism,person,preserver,defender,guard,doorkeeper,ticket_collector
ticket inspector,entity,physical_entity,causal_agent,person,preserver,defender,lawman,policeman,inspector
ticket inspector,entity,physical_entity,object,whole,living_thing,organism,person,preserver,defender,lawman,policeman,inspector
baseball player,entity,physical_entity,causal_agent,person,contestant,athlete,ballplayer
baseball player,entity,physical_entity,object,whole,living_thing,organism,person,contestant,athlete,ballplayer
baseball player,entity,physical_entity,causal_agent,person,contestant,player,ballplayer
baseball player,entity,physical_entity,object,whole,living_thing,organism,person,contestant,player,ballplayer
basketball team,entity,abstraction,group,social_group,organization,unit,team,basketball_team
beginner driver,entity,physical_entity,causal_agent,operator,driver
football player,entity,physical_entity,causal_agent,person,contestant,athlete,football_player
football player,entity,physical_entity,object,whole,living_thing,organism,person,contestant,athlete,football_player
football player,entity,physical_entity,causal_agent,person,contestant,player,football_player
football player,entity,physical_entity,object,whole,living_thing,organism,person,contestant,player,football_player
male chauvinist,entity,physical_entity,causal_agent,person,advocate,partisan,bigot,antifeminist,male_chauvinist
male chauvinist,entity,physical_entity,object,whole,living_thing,organism,person,advocate,partisan,bigot,antifeminist,male_chauvinist
plastic surgeon,entity,physical_entity,causal_agent,person,adult,professional,health_professional,medical_practitioner,doctor,surgeon,cosmetic_surgeon
